Main Area,Map Link,Floor,Sub Area,Type Found,Name
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,A4,Monster,Death Wall
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,B1,Monster,Yellow Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,B2,Monster,Pink Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,B3,Monster,Guardian
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C1,Monster,Guardian
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C2,Monster,Blackbird
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C2,Monster,Weagle
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C3,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C3,Monster,Blue Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C3,Monster,Red Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C4,Monster,Blue Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C5,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C6,Monster,Blackbird
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,C6,Monster,Weagle
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D2,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D3,Monster,Blackbird
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D3,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D3,Monster,Weagle
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D4,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D4,Monster,Green Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2b/Rune_Prana_6_Map.png,6F,D4,Monster,Red Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,A2,Monster,Ragnarok
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B1,Monster,Baal
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B1,Monster,Death Orc
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B1,Monster,Guardian
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B1,Mineral,Rune Crystal
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,Captain Goblin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,Goblin Don
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,Goblin Pirate
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,High Ogre Viking
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,Ogre Viking
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B2,Monster,Orc Viking
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Blue Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Green Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Little Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Pink Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Red Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B3,Monster,Yellow Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B4,Monster,Emerald
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B4,Monster,Marin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B4,Monster,Olive
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,B4,Monster,Rouge
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C1,Monster,???
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C2,Monster,Elemental Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C2,Monster,Ice Wizard
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C2,Monster,Flare Mage
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C2,Monster,Little Emperor
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C2,Monster,Little Wizard
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C3,Monster,Airror
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C3,Monster,Gaias
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C3,Monster,Ignis
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C3,Monster,Tundra
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C3,Monster,Spirit
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C4,Mineral,Dragonic Mineral
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C5,Monster,G. Golem
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C6,Monster,Gasham
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C6,Monster,Hover Soldier
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C6,Monster,Hover Warrior
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C6,Monster,Little Golem
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C7,Monster,Dark Fairy
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C7,Monster,Fairy
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C7,Monster,Leoplicant
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C7,Monster,Malm Tiger
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C7,Monster,Palm Cat
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C8,Monster,Onion Ghost
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C8,Monster,Pepper Ghost
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C8,Monster,Tomato Ghost
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,C8,Monster,Turnip Ghost
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D1,Monster,Baal
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D1,Monster,Gigantes
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D1,Monster,Hammer Troll
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D1,Monster,Minotaur King
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D2,Monster,Death Orc
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D3,Mineral,Dragonic Mineral
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D4,Monster,Greater Daemon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D5,Monster,Big Muck
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D5,Monster,Leaf Ball
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D5,Monster,Planchoa
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D5,Monster,Tricky Muck
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D6,Monster,Dark Slime
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D6,Monster,Faust
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D6,Monster,Ghost
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D6,Monster,Necro
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D6,Monster,Slime
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D7,Monster,Black Dragon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,D7,Mineral,Rune Crystal
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E1,Mineral,Dragonic Mineral
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E2,Monster,Blackbird
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E2,Monster,Elefun
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E2,Monster,Mammoo
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E2,Monster,Thunderbird
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E3,Monster,Chimera 2
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E5,Monster,Dead Tree 2
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Ant
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Ant Queen
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Beetle
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Heaven's Scissors
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Hell Spider
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Heracles
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Hornet
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,King Bee
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Spider
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,E6,Monster,Queen Hornet
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Duck
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Emperor Penguin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Penguin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Fortoise
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Sealy
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Sky Fish
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F1,Monster,Tortoise
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F2,Monster,Blood Panther
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F2,Monster,Arch Daemon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F2,Monster,Daemon
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F2,Monster,Shadow Panther
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F3,Monster,Buffaloo
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F3,Monster,Hunter Wolf
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F3,Monster,Rider Orc
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F3,Monster,Silver Wolf
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F4,Mineral,Dragonic Mineral
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Goblin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Goblin Archer
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Goblin Sniper
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Hobgoblin
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Orc
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F5,Monster,Orc Archer
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Chipsqueek
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Furpy
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Mino
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Nappie
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Pomme Pomme
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F6,Monster,Snowy
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F7,Monster,King Wooly
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F7,Monster,Shmooly
Rune Prana,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/06/Rune_Prana_7_Map.png,7F,F7,Monster,Wooly
